review_id,drug_name,target_gene,final_candidate_diseases_zh,final_mechanism_assessment_zh,final_feasibility_assessment_zh,assay_recommendation_zh,counterscreen_recommendation_zh,risk_level,priority_after_agent,agent_decision,agent_notes_zh
strict895_0588,Palbociclib,MAPK3,胰腺导管腺癌、乳腺癌；ERK1/MAPK 依赖实体瘤,机制审计：低优先级可审。MAPK3/ERK1 是 MAPK 级联核心节点，胰腺癌和乳腺癌机制合理但高度易被广谱抗增殖解释。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast carcinoma（score=0.111）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,MAPK3 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast carcinoma(0.111), ConPLEx=0.489/rank30; literature_status=unreported_in_local_pubmed_audit. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0589,Rolapitant Hydrochloride,DNMT3A,AML/克隆性造血（Open Targets child 强）、结直肠癌表观遗传模型,机制审计：低优先级可审。DNMT3A 与 AML/克隆性造血有强遗传、临床和文献证据，是本块最清楚的 child OT 疾病锚点之一。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 acute myeloid leukemia（score=0.858）。,实验可行性中高：可用酶活/结合 assay 直接验证，阳性后再用疾病细胞模型确认功能窗口。,DNMT3A methyltransferase 酶活、SAM 竞争/结合和 5mC/靶位点甲基化 readout；AML 细胞做长期表观遗传效应。,同酶家族选择性、PAINS/聚集体、金属螯合/还原氧化、荧光/发光干扰、细胞毒性和原药理靶点反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=acute myeloid leukemia(0.858), ConPLEx=0.222/rank64; literature_status=not_audited_in_local_literature_table. 主要风险：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。"
strict895_0590,Ozanimod Hydrochloride,TP53,银屑病/DNA 损伤通路模型；不建议作为直接 TP53 新用途,机制审计：建议降级。TP53 是通路/转录和 DNA 损伤枢纽，直接小分子 engagement 难，皮肤炎症信号更可能是应激或原药理下游结果。但该 drug-target-disease 链条缺少足够直接性，或更像安全性/原药理/通路下游信号。 child OT 最佳疾病为 psoriasis（score=0.099）。,可行性低：可做 reporter 或下游 biomarker，但无法证明直接小分子结合，主效应很可能来自细胞应激/原药理。,p53 reporter、p21/MDM2 和 γH2AX/细胞周期 readout 仅作机制排查；不建议作为直接 target-engagement 主 assay。,DNA 损伤、细胞毒性/细胞周期停滞、广谱转录改变、荧光素酶/发光干扰和原药理通路反筛；阳性不能单独视为直接 engagement。,高,P4_deprioritize,deprioritize,"不建议进入主候选列表，除非新增强直接结合或疾病模型证据。 审计依据：child OT=psoriasis(0.099), ConPLEx=0.250/rank67; literature_status=not_audited_in_local_literature_table. 主要风险：靶点更偏通路/转录调控，直接小分子结合验证难度较高；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；TP53 不适合作为常规直接结合小分子靶点。"
strict895_0591,Axitinib,ABL1,AML/CML、再生障碍性贫血/DBA 仅作造血模型；乳腺癌证据次级,机制审计：低优先级可审。ABL1 是经典造血/白血病 kinase，疾病机制明确但同家族 TKI 和已知 CML 方向会降低 novelty。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast cancer（score=0.443）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,ABL1 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast cancer(0.443), ConPLEx=0.476/rank13; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0592,Zidovudine,MAPK1,黑色素瘤、甲状腺乳头状癌；ERK2/MAPK 依赖实体瘤,机制审计：低优先级可审。MAPK1/ERK2 是 MAPK 级联核心节点，肿瘤故事合理但本药 ConPLEx 低且泛增殖混淆大。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast carcinoma（score=0.306）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,MAPK1 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast carcinoma(0.306), ConPLEx=0.248/rank68; literature_status=not_audited_in_local_literature_table. 主要风险：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。"
strict895_0593,Enzalutamide,CHEK2,乳腺癌（Open Targets child/遗传证据强）、黑色素瘤/肝细胞癌为次级,机制审计：低优先级可审。CHEK2 是 DNA 损伤检查点 kinase，乳腺癌 child OT 遗传和文献证据强，适合先验证直接 kinase engagement。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast carcinoma（score=0.709）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,CHEK2 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast carcinoma(0.709), ConPLEx=0.441/rank73; literature_status=not_audited_in_local_literature_table. 主要风险：同标签或同治疗方向 novelty 折扣；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0594,Selpercatinib,AKT3,宫颈癌、CML；AKT3/PI3K 依赖实体瘤,机制审计：中等优先保留。AKT3 与 PI3K/AKT 促存活和肿瘤增殖相关，但本行 child OT 疾病证据不如 AKT1/2 明确。drug-target-disease 链条有合理 biological story，但同家族或同方向风险需要用正交实验拆开。 child OT 最佳疾病为 breast carcinoma（score=0.201）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,AKT3 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P2_keep_medium,keep_medium,"建议保留到二线验证，先确认 target engagement 和选择性。 审计依据：child OT=breast carcinoma(0.201), ConPLEx=0.616/rank6; literature_status=unreported_in_local_pubmed_audit. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0595,Clobetasol Propionate,TP53,银屑病/DNA 损伤通路模型；不建议作为直接 TP53 新用途,机制审计：建议降级。TP53 是通路/转录和 DNA 损伤枢纽，直接小分子 engagement 难，皮肤炎症信号更可能是应激或原药理下游结果。但该 drug-target-disease 链条缺少足够直接性，或更像安全性/原药理/通路下游信号。 child OT 最佳疾病为 psoriasis（score=0.099）。,可行性低：可做 reporter 或下游 biomarker，但无法证明直接小分子结合，主效应很可能来自细胞应激/原药理。,p53 reporter、p21/MDM2 和 γH2AX/细胞周期 readout 仅作机制排查；不建议作为直接 target-engagement 主 assay。,DNA 损伤、细胞毒性/细胞周期停滞、广谱转录改变、荧光素酶/发光干扰和原药理通路反筛；阳性不能单独视为直接 engagement。,高,P4_deprioritize,deprioritize,"不建议进入主候选列表，除非新增强直接结合或疾病模型证据。 审计依据：child OT=psoriasis(0.099), ConPLEx=0.275/rank6; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；靶点更偏通路/转录调控，直接小分子结合验证难度较高；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足；TP53 不适合作为常规直接结合小分子靶点。"
strict895_0596,Bicalutamide,MAP2K1,肝细胞癌、多发性骨髓瘤/巨核细胞白血病；MEK1 依赖模型,机制审计：低优先级可审。MAP2K1/MEK1 是 MAPK 通路核心 kinase，HCC/骨髓瘤等模型可测但已有文献线索和同方向肿瘤风险。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 hepatocellular carcinoma（score=0.316）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,MAP2K1 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=hepatocellular carcinoma(0.316), ConPLEx=0.530/rank42; literature_status=reported_post_approval_old_drug_new_target. 主要风险：同标签或同治疗方向 novelty 折扣；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0597,Infigratinib Phosphate,ABL1,AML/CML、再生障碍性贫血/DBA 仅作造血模型；乳腺癌证据次级,机制审计：中等优先保留。ABL1 是经典造血/白血病 kinase，疾病机制明确但同家族 TKI 和已知 CML 方向会降低 novelty。drug-target-disease 链条有合理 biological story，但同家族或同方向风险需要用正交实验拆开。 child OT 最佳疾病为 acute myeloid leukemia（score=0.433）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,ABL1 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P2_keep_medium,keep_medium,"建议保留到二线验证，先确认 target engagement 和选择性。 审计依据：child OT=acute myeloid leukemia(0.433), ConPLEx=0.398/rank14; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0598,Ulipristal Acetate,PDE5A,心衰/血管重塑或肺血管模型；当前心律失常 Open Targets 证据很弱,机制审计：低优先级可审。PDE5A 调控 cGMP/血管张力，心衰或肺血管模型能讲通，但本行 child OT 心律失常证据很弱。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 cardiac arrhythmia（score=0.010）。,实验可行性中高：可用酶活/结合 assay 直接验证，阳性后再用疾病细胞模型确认功能窗口。,PDE5A cGMP 水解酶活 IC50、cGMP 细胞积累和血管平滑肌功能 readout。,同酶家族选择性、PAINS/聚集体、金属螯合/还原氧化、荧光/发光干扰、细胞毒性和原药理靶点反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=cardiac arrhythmia(0.010), ConPLEx=0.253/rank61; literature_status=not_audited_in_local_literature_table. 主要风险：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。"
strict895_0599,Abacavir Sulfate,NTRK2,少突胶质细胞瘤/乳腺癌；NTRK2/TRKB 依赖神经肿瘤模型,机制审计：低优先级可审。NTRK2/TRKB 是神经营养因子 RTK，少突胶质细胞瘤/乳腺癌模型可测但同类 TKI 和原肿瘤方向风险明显。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast carcinoma（score=0.309）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,NTRK2 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 对 RTK/血管生成靶点需加 VEGFR/PDGFR/KIT/FGFR 家族选择性。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast carcinoma(0.309), ConPLEx=0.205/rank56; literature_status=not_audited_in_local_literature_table. 主要风险：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。"
strict895_0600,Fedratinib Hydrochloride,KDR,肝细胞癌（Open Targets child 强）、肺癌/小细胞肺癌；VEGFR2 血管生成模型,机制审计：中等优先保留。KDR/VEGFR2 是肿瘤血管生成核心靶点，HCC child OT 临床和文献证据强但同方向 TKI 风险明显。drug-target-disease 链条有合理 biological story，但同家族或同方向风险需要用正交实验拆开。 child OT 最佳疾病为 hepatocellular carcinoma（score=0.678）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,KDR 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 对 RTK/血管生成靶点需加 VEGFR/PDGFR/KIT/FGFR 家族选择性。,中高,P2_keep_medium,keep_medium,"建议保留到二线验证，先确认 target engagement 和选择性。 审计依据：child OT=hepatocellular carcinoma(0.678), ConPLEx=0.276/rank11; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；同靶点家族可能存在机制泄漏/选择性不足。"
strict895_0601,Rocuronium Bromide,KCNJ2,心律失常（Open Targets child 优先）；Lewy body/Parkinson/Huntington 仅作神经表型探索,机制审计：建议降级。KCNJ2/Kir2.1 与心律失常有遗传证据，和输入神经退行方向不匹配且更像安全性通道信号。但该 drug-target-disease 链条缺少足够直接性，或更像安全性/原药理/通路下游信号。 child OT 最佳疾病为 cardiac arrhythmia（score=0.520）。,技术上可用膜片钳验证，但治疗场景、暴露或安全窗口不支持作为主 repurposing 项目。,KCNJ2/Kir2.1 自动膜片钳测 inward rectifier K+ 电流和复极化参数；同步做心肌细胞安全 readout。,hERG/KCNH2、SCN5A/Nav 家族、K/Ca 通道 panel、膜扰动、细胞毒性、溶剂/渗透压效应反筛；CNS 适应症还需暴露/BBB 风险评估。,高,P4_deprioritize,deprioritize,"不建议进入主候选列表，除非新增强直接结合或疾病模型证据。 审计依据：child OT=cardiac arrhythmia(0.520), ConPLEx=0.254/rank38; literature_status=not_audited_in_local_literature_table. 主要风险：同标签或同治疗方向 novelty 折扣；离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0602,Selpercatinib,NTRK2,少突胶质细胞瘤/乳腺癌；NTRK2/TRKB 依赖神经肿瘤模型,机制审计：中等优先保留。NTRK2/TRKB 是神经营养因子 RTK，少突胶质细胞瘤/乳腺癌模型可测但同类 TKI 和原肿瘤方向风险明显。drug-target-disease 链条有合理 biological story，但同家族或同方向风险需要用正交实验拆开。 child OT 最佳疾病为 breast carcinoma（score=0.309）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,NTRK2 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 对 RTK/血管生成靶点需加 VEGFR/PDGFR/KIT/FGFR 家族选择性。,中高,P2_keep_medium,keep_medium,"建议保留到二线验证，先确认 target engagement 和选择性。 审计依据：child OT=breast carcinoma(0.309), ConPLEx=0.529/rank43; literature_status=unreported_in_local_pubmed_audit. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0603,Enzalutamide,NTRK2,少突胶质细胞瘤/乳腺癌；NTRK2/TRKB 依赖神经肿瘤模型,机制审计：低优先级可审。NTRK2/TRKB 是神经营养因子 RTK，少突胶质细胞瘤/乳腺癌模型可测但同类 TKI 和原肿瘤方向风险明显。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast carcinoma（score=0.309）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,NTRK2 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 对 RTK/血管生成靶点需加 VEGFR/PDGFR/KIT/FGFR 家族选择性。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast carcinoma(0.309), ConPLEx=0.437/rank78; literature_status=not_audited_in_local_literature_table. 主要风险：同标签或同治疗方向 novelty 折扣；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0604,Enzalutamide,TOP2A,小细胞肺癌（Open Targets child 优先）、宫颈癌；TOP2A 高表达肿瘤,机制审计：低优先级可审。TOP2A 是 DNA 拓扑异构酶和经典肿瘤细胞增殖/拓扑毒性靶点，SCLC child OT 临床证据较强。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 small cell lung carcinoma（score=0.580）。,实验可行性中高：可用酶活/结合 assay 直接验证，阳性后再用疾病细胞模型确认功能窗口。,TOP2A DNA decatenation/relaxation 和 cleavage-complex assay；细胞测 γH2AX、TOP2A-DNA covalent complex 和细胞周期剂量反应。,同酶家族选择性、PAINS/聚集体、金属螯合/还原氧化、荧光/发光干扰、细胞毒性和原药理靶点反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=small cell lung carcinoma(0.580), ConPLEx=0.461/rank56; literature_status=not_audited_in_local_literature_table. 主要风险：同标签或同治疗方向 novelty 折扣；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0605,Bosutinib Monohydrate,EPHB4,睾丸精原细胞瘤、乳腺癌；EPHB4 肿瘤血管/侵袭模型,机制审计：中等优先保留。EPHB4 是 Eph 受体血管/侵袭信号靶点，高 ConPLEx 值得测，但具体 child disease 分数偏低。drug-target-disease 链条有合理 biological story，但同家族或同方向风险需要用正交实验拆开。 child OT 最佳疾病为 breast carcinoma（score=0.103）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,EPHB4 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 对 RTK/血管生成靶点需加 VEGFR/PDGFR/KIT/FGFR 家族选择性。,中高,P2_keep_medium,keep_medium,"建议保留到二线验证，先确认 target engagement 和选择性。 审计依据：child OT=breast carcinoma(0.103), ConPLEx=0.802/rank10; literature_status=unreported_in_local_pubmed_audit. 主要风险：同靶点家族/选择性泄漏风险；同标签或同治疗方向 novelty 折扣；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0606,Siponimod,NR3C1,心律失常/心衰或血管炎症模型；GR 介导心血管转录效应需谨慎,机制审计：低优先级可审。NR3C1/GR 可影响炎症和代谢转录，但心律失常/心衰 disease anchor 不具体且 reporter 伪阳性风险高。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 cardiac arrhythmia（score=0.431）。,实验可行性中：reporter 和配体结合 assay 可快速验证，但需正交靶基因和受体选择性排除 reporter 假阳性。,GR reporter、GR ligand-binding/核转位和经典靶基因 qPCR；同时做原药理受体选择性。,同家族核受体选择性、广谱转录、细胞毒性、荧光素酶/荧光干扰、原药理受体和激素/维甲酸通路反筛。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=cardiac arrhythmia(0.431), ConPLEx=0.282/rank92; literature_status=not_audited_in_local_literature_table. 主要风险：reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响。"
strict895_0607,Ivabradine Hydrochloride,CCND1,乳腺癌/乳腺腺癌；仅可作为细胞周期通路 readout，不建议作为直接靶点,机制审计：建议降级。CCND1 是细胞周期调控蛋白而非理想直接小分子靶点，乳腺癌 OT 分数高也不能自动支持 drug-target 直接作用。但该 drug-target-disease 链条缺少足够直接性，或更像安全性/原药理/通路下游信号。 child OT 最佳疾病为 breast cancer（score=0.664）。,可行性低：可做 reporter 或下游 biomarker，但无法证明直接小分子结合，主效应很可能来自细胞应激/原药理。,Cyclin D1/CDK4/6 复合物、pRb 和细胞周期 readout 仅作下游验证；需另找直接结合靶点，不建议以 CCND1 为 primary TE。,DNA 损伤、细胞毒性/细胞周期停滞、广谱转录改变、荧光素酶/发光干扰和原药理通路反筛；阳性不能单独视为直接 engagement。,高,P4_deprioritize,deprioritize,"不建议进入主候选列表，除非新增强直接结合或疾病模型证据。 审计依据：child OT=breast cancer(0.664), ConPLEx=0.256/rank56; literature_status=not_audited_in_local_literature_table. 主要风险：靶点更偏通路/转录调控，直接小分子结合验证难度较高；CCND1 不适合作为常规直接结合小分子靶点。"
strict895_0608,Abacavir Sulfate,AKT2,乳腺癌（Open Targets child 优先）、结直肠癌；PI3K/AKT 依赖实体瘤,机制审计：建议降级。AKT2 是 PI3K/AKT 生存和代谢轴成员，乳腺癌 child OT 有临床和文献支持，结直肠癌可作次级实体瘤模型。但该 drug-target-disease 链条缺少足够直接性，或更像安全性/原药理/通路下游信号。 child OT 最佳疾病为 breast cancer（score=0.573）。,技术上可做初筛，但 child disease 支持、药物-靶点可信度或 novelty 不足，不建议占用主验证资源。,AKT2 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,高,P4_deprioritize,deprioritize,"不建议进入主候选列表，除非新增强直接结合或疾病模型证据。 审计依据：child OT=breast cancer(0.573), ConPLEx=0.200/rank65; literature_status=not_audited_in_local_literature_table. 主要风险：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。"
strict895_0609,Enzalutamide,FGFR1,乳腺癌（Open Targets child）、黑色素瘤为次级；FGFR1 扩增/依赖模型,机制审计：低优先级可审。FGFR1 扩增和 RTK 信号可驱动乳腺癌等实体瘤，但 AR 拮抗剂同肿瘤方向的 novelty 较低。机制故事可讲，但当前证据主要来自计算预测、签名或低分 child OT，需先证明真实 target engagement。 child OT 最佳疾病为 breast carcinoma（score=0.335）。,实验可行性高：酶活/结合和细胞 phospho biomarker 都可建立；关键是证明选择性和疾病细胞窗口。,FGFR1 重组激酶酶活 IC50/Kd 或 NanoBRET/CETSA/SPR/DSF 结合；细胞层面测对应 phospho-substrate 和下游 pERK/pAKT/pSTAT/pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、原药物靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 对 RTK/血管生成靶点需加 VEGFR/PDGFR/KIT/FGFR 家族选择性。,中高,P3_review_low,review_low,"可做低成本确认，但不应占用首轮优先资源。 审计依据：child OT=breast carcinoma(0.335), ConPLEx=0.421/rank96; literature_status=not_audited_in_local_literature_table. 主要风险：同标签或同治疗方向 novelty 折扣；疾病方向接近原适应症，老药新用 novelty 较弱。"
strict895_0610,Prednisolone Acetate,NFE2L2,食管腺癌、MASH/氧化应激或银屑病；仅作 Nrf2 通路 reporter 探索,机制审计：建议降级。NFE2L2/Nrf2 是氧化应激转录通路节点，不是常规直接结合小分子靶点，reporter 阳性需要高度谨慎。但该 drug-target-disease 链条缺少足够直接性，或更像安全性/原药理/通路下游信号。 child OT 最佳疾病为 metabolic dysfunction-associated steatohepatitis（score=0.109）。,可行性低：可做 reporter 或下游 biomarker，但无法证明直接小分子结合，主效应很可能来自细胞应激/原药理。,ARE-luciferase、NQO1/HO-1/GCLC mRNA/蛋白和 Nrf2 核转位；仅作为通路 readout，不能单独证明直接结合。,DNA 损伤、细胞毒性/细胞周期停滞、广谱转录改变、荧光素酶/发光干扰和原药理通路反筛；阳性不能单独视为直接 engagement。,高,P4_deprioritize,deprioritize,"不建议进入主候选列表，除非新增强直接结合或疾病模型证据。 审计依据：child OT=metabolic dysfunction-associated steatohepatitis(0.109), ConPLEx=0.242/rank5; literature_status=not_audited_in_local_literature_table. 主要风险：同靶点家族/选择性泄漏风险；靶点更偏通路/转录调控，直接小分子结合验证难度较高；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足；Nrf2/ARE reporter 只能作为通路 readout。"
