review_id,drug_name,target_gene,ensembl_id,direction,concrete_disease_evidence_level,child_ot_status,mapped_candidate_disease_count,best_child_ot_disease_id,best_child_ot_disease_name,best_child_ot_score,best_child_ot_rank_within_target,best_child_genetic_score,best_child_somatic_score,best_child_clinical_score,best_child_known_drug_score,best_child_literature_score,concrete_disease_1,concrete_disease_2,concrete_disease_3,recommended_disease_model_zh,missing_for_final_disease_call_zh
strict895_0482,Abacavir Sulfate,KEAP1,ENSG00000079999,oncology,B_target_prior_specific,child_ot_match,1,MONDO_0004989,breast carcinoma,0.29445236023948823,21,0.0,0.4559480982087158,0.0,0.0,0.5680735140841895,KEAP1/Nrf2异常肺癌,氧化应激炎症模型,代谢应激疾病,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0483,Hydroxychloroquine Sulfate,BRAF,ENSG00000157764,hepatic,B_target_prior_specific,child_ot_match,4,MONDO_0005105,melanoma,0.819548256089721,3,0.6991204172533643,0.7964371987079912,0.9778269615497763,0.0,0.9984270322492922,BRAF突变黑色素瘤,甲状腺癌,结直肠癌,肝细胞、Kupffer/星状细胞或肝纤维化模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0484,Tucatinib,KDR,ENSG00000128052,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0007256,hepatocellular carcinoma,0.6777833062329777,2,0.0,0.4559480982087158,0.9799224280822827,0.0,0.9446678968511186,melanoma,lung cancer,megakaryocytic leukemia,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0485,Hydrocortisone,RARG,ENSG00000172819,dermatology,C_broad_direction_only,child_ot_match,1,MONDO_0005083,psoriasis,0.5908221069683322,3,0.0,0.0,0.9699323888153005,0.0,0.038502283848736,银屑病/特应性皮炎/角化异常待定,,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0486,Dexamethasone,PDE4D,ENSG00000113448,musculoskeletal,B_CREEDS_specific,child_ot_match,2,MONDO_0005298,osteoporosis,0.0029566388374776143,442,0.0,0.0,0.0,0.0,0.024317231904464845,muscular dystrophy,骨质疏松/肌病/关节炎待定,,成骨/破骨细胞、肌管、软骨细胞或炎症滑膜细胞,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0487,Cabozantinib S-Malate,PDGFRB,ENSG00000113721,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0007254,breast cancer,0.4280398724553814,37,0.0,0.0,0.6585365226593567,0.0,0.911131302691084,lung adenocarcinoma,pancreatic ductal adenocarcinoma,leukemia,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0488,Enzalutamide,AKT1,ENSG00000142208,oncology,B_CREEDS_specific,child_ot_match,3,MONDO_0004989,breast carcinoma,0.6250986130170937,6,0.0,0.4559480982087158,0.0,0.0,0.992071902344054,colon cancer,duodenum cancer,具体肿瘤亚型待定,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0489,Ribociclib Succinate,ITK,ENSG00000113263,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0008315,prostate cancer,0.10670591693313307,108,0.0,0.0,0.17552313084375526,0.0,0.0,stomach cancer,prostate cancer,melanoma in situ,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0490,Bosutinib Monohydrate,KDR,ENSG00000128052,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0007256,hepatocellular carcinoma,0.6777833062329777,2,0.0,0.4559480982087158,0.9799224280822827,0.0,0.9446678968511186,melanoma,lung cancer,megakaryocytic leukemia,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0491,Varenicline Tartrate,CACNA1H,ENSG00000196557,nervous_system,C_broad_direction_only,child_ot_match,1,MONDO_0005027,epilepsy,0.6135372256703459,1,0.0,0.0,0.9965063795054608,0.0,0.2543153787533855,癫痫/神经退行/神经炎症待定,优先按靶点选择神经元兴奋性或突触功能模型,,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0492,Methocarbamol,CACNA1A,ENSG00000141837,pain,C_broad_direction_only,no_specific_disease_mapped,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,神经病理性疼痛/炎症性疼痛待定,,,感觉神经元、DRG/iPSC神经元或离子通道过表达系统,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0493,Larotrectinib Sulfate,BMPR1A,ENSG00000107779,oncology,B_CREEDS_specific,child_ot_match,2,MONDO_0004989,breast carcinoma,0.2915950697738313,29,0.0,0.4559480982087158,0.0,0.0,0.4740729970226314,endometrial cancer,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0494,Palbociclib,NTRK2,ENSG00000148053,oncology,B_CREEDS_specific,child_ot_match,2,MONDO_0004989,breast carcinoma,0.30933614718370434,44,0.0,0.4559480982087158,0.0,0.0,0.9087455985013452,oligodendroglioma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0495,Abiraterone Acetate,SLC34A2,ENSG00000157765,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0005097,squamous cell lung carcinoma,0.36994943453938645,4,0.0,0.607930797611621,0.0,0.0,0.012158615952232422,lung cancer,endometrial cancer,ovarian serous carcinoma,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0496,Fedratinib Hydrochloride,PDGFRA,ENSG00000134853,oncology,B_target_prior_specific,child_ot_match,3,MONDO_0011719,gastrointestinal stromal tumor,0.8245011238749937,1,0.647136290586952,0.7622236340454505,0.9789365425083011,0.0,0.9707067934886017,PDGFRA突变GIST,肾纤维化/CKD,胶质瘤/肉瘤,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0497,Osimertinib Mesylate,FLT1,ENSG00000102755,cardiovascular,A_CREEDS_and_target_prior,child_ot_match,3,MONDO_0005300,chronic kidney disease,0.037881976357982794,568,0.0,0.0,0.0,0.0,0.31156487306458064,acute myocarditis,dilated cardiomyopathy,肾小球内皮损伤/蛋白尿性CKD,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0498,Obeticholic Acid,RAF1,ENSG00000132155,cardiovascular,B_CREEDS_specific,child_ot_match,5,MONDO_0005021,dilated cardiomyopathy,0.6912384757904153,5,0.851238212389072,0.0,0.0,0.0,0.09257846925502826,hypertension,dilated cardiomyopathy,peripartum cardiomyopathy,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0499,Cyclobenzaprine Hydrochloride,SV2A,ENSG00000159164,nervous_system,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0043797,spinal cord injury,0.27487501692174693,20,0.0,0.0,0.4483489632385705,0.0,0.07599134970145263,schizophrenia,bipolar disorder,Lewy body dementia,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0500,Ulipristal Acetate,NR3C1,ENSG00000113580,cardiovascular,C_broad_direction_only,child_ot_match,1,EFO_0004269,cardiac arrhythmia,0.43115117428371186,123,0.7067538894103692,0.0,0.0,0.0,0.04914107280693938,心律失常/心衰/血管重塑待定,优先按靶点选择电生理或血管细胞模型,,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0501,Larotrectinib Sulfate,DNMT3A,ENSG00000119772,oncology,A_CREEDS_and_target_prior,child_ot_match,3,MONDO_0018874,acute myeloid leukemia,0.8577261614555013,1,0.8471602511092555,0.7780886038613795,0.9766274062398373,0.0,0.9921923175159074,colon cancer,AML/克隆性造血,结直肠癌表观遗传模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0502,Regadenoson,FAAH,ENSG00000117480,pain,C_broad_direction_only,no_specific_disease_mapped,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,神经病理性疼痛/炎症性疼痛待定,,,感觉神经元、DRG/iPSC神经元或离子通道过表达系统,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0503,Regorafenib,CSF1R,ENSG00000182578,oncology,B_CREEDS_specific,child_ot_match,5,MONDO_0007254,breast cancer,0.4105397664872695,19,0.0,0.0,0.6294465684131013,0.0,0.9172034780118541,pancreatic ductal adenocarcinoma,melanoma,breast cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0504,Daclatasvir Dihydrochloride,SLC34A2,ENSG00000157765,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0005097,squamous cell lung carcinoma,0.36994943453938645,4,0.0,0.607930797611621,0.0,0.0,0.012158615952232422,lung cancer,endometrial cancer,ovarian serous carcinoma,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0505,Alpelisib,NOX4,ENSG00000086991,cardiovascular,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0005311,atherosclerosis,0.09829311547931761,49,0.0,0.0,0.0,0.0,0.8084235563116886,atherosclerosis,动脉粥样硬化,心肌纤维化,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0506,Simeprevir Sodium,SLC6A4,ENSG00000108576,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0004958,oral cavity squamous cell carcinoma,0.010511108764966878,859,0.0,0.0,0.0,0.0,0.01823792392834863,lung large cell carcinoma,lung squamous cell carcinoma,Squamous cell carcinoma of mouth,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0507,Obeticholic Acid,SCN5A,ENSG00000183873,cardiovascular,A_CREEDS_and_target_prior,child_ot_match,5,EFO_0004269,cardiac arrhythmia,0.7863374052930366,8,0.9122101429838348,0.0,0.9631730517704179,0.0,0.5036545310272428,dilated cardiomyopathy,Ventricular hypertrophy,peripartum cardiomyopathy,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0508,Dexamethasone,TP53,ENSG00000141510,dermatology,A_CREEDS_and_target_prior,child_ot_match,2,MONDO_0005083,psoriasis,0.09879626562995708,759,0.0,0.0,0.0,0.0,0.7342602885395634,psoriasis,TP53通路异常肿瘤,DNA损伤/凋亡模型,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0509,Arformoterol Tartrate,KCNK3,ENSG00000171303,cardiovascular,A_CREEDS_and_target_prior,child_ot_match,4,MONDO_0015924,pulmonary arterial hypertension,0.5006681859984753,3,0.4711463681490063,0.0,0.0,0.0,0.9038444162920478,"Hypertrophy, Left Ventricular",肺动脉高压,右心室肥厚/心衰,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0510,Ketoconazole,MTOR,ENSG00000198793,dermatology,C_broad_direction_only,child_ot_match,1,MONDO_0005083,psoriasis,0.05142152789131258,435,0.0,0.0,0.0,0.0,0.4229225439254964,银屑病/特应性皮炎/角化异常待定,,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0511,Enzalutamide,DPYD,ENSG00000188641,oncology,B_CREEDS_specific,child_ot_match,3,MONDO_0007256,hepatocellular carcinoma,0.11308538230772337,74,0.0,0.0,0.15113835107288914,0.0,0.6975703179894742,cervix carcinoma,hepatocellular carcinoma,具体肿瘤亚型待定,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0512,Ribociclib Succinate,EPHA3,ENSG00000044524,oncology,B_CREEDS_specific,child_ot_match,2,MONDO_0007256,hepatocellular carcinoma,0.2140013730345777,32,0.0,0.3039653988058105,0.1291852944924695,0.0,0.6700918297064903,hepatocellular carcinoma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0513,Trospium Chloride,SLC6A1,ENSG00000157103,nervous_system,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0005090,schizophrenia,0.27976728775159937,21,0.0,0.0,0.42555155832813474,0.0,0.6928877285063386,Schizophrenia,Lewy body dementia,Spinal Cord Injury,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0514,Regadenoson,SLC29A1,ENSG00000112759,cardiovascular,A_CREEDS_and_target_prior,mapped_but_not_in_fetched_target_diseases,3,,,0.0,,0.0,0.0,0.0,0.0,0.0,atherosclerosis,dilated cardiomyopathy,peripartum cardiomyopathy,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0515,Sonidegib Phosphate,KCND3,ENSG00000171385,oncology,B_target_prior_specific,child_ot_match,3,EFO_0004269,cardiac arrhythmia,0.5522394699107118,7,0.5845514411219048,0.0,0.7599134970145264,0.0,0.10532868535147381,心律失常,心衰复极异常,神经兴奋性异常,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0516,Darunavir,SLC34A2,ENSG00000157765,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0005097,squamous cell lung carcinoma,0.36994943453938645,4,0.0,0.607930797611621,0.0,0.0,0.012158615952232422,lung cancer,endometrial cancer,ovarian serous carcinoma,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0517,Dacomitinib,CSF1R,ENSG00000182578,oncology,B_CREEDS_specific,child_ot_match,5,MONDO_0007254,breast cancer,0.4105397664872695,19,0.0,0.0,0.6294465684131013,0.0,0.9172034780118541,pancreatic ductal adenocarcinoma,melanoma,breast cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0518,Fosamprenavir Calcium,KLK3,ENSG00000142515,oncology,B_CREEDS_specific,child_ot_match,4,MONDO_0008315,prostate cancer,0.6226998879689877,1,0.8501496892243547,0.0,0.607930797611621,0.0,0.9972739596495275,melanoma,breast cancer,prostate cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0519,Fulvestrant,EZH2,ENSG00000106462,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0007254,breast cancer,0.17602439557432928,211,0.2400910369903538,0.0,0.0,0.0,0.9891145530215381,serous cystadenocarcinoma,leukemia,breast cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0520,Ensartinib Hydrochloride,PTPRB,ENSG00000127329,renal,B_CREEDS_specific,child_ot_match,2,MONDO_0005016,diabetic kidney disease,0.05674035058614998,170,0.0,0.0,0.0,0.0,0.4666678412170094,Diabetic Nephropathy,CKD/肾纤维化/肾小球损伤待定,,肾小管上皮、足细胞、肾小球内皮/系膜细胞、成纤维细胞,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0521,Doravirine And Islatravir,FTO,ENSG00000140718,oncology,B_CREEDS_specific,child_ot_match,5,MONDO_0007254,breast cancer,0.5766096637037913,9,0.8999154522794822,0.0,0.0,0.0,0.9712732150597199,breast adenocarcinoma,serous cystadenocarcinoma,breast cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0522,Doravirine,FTO,ENSG00000140718,oncology,B_CREEDS_specific,child_ot_match,5,MONDO_0007254,breast cancer,0.5766096637037913,9,0.8999154522794822,0.0,0.0,0.0,0.9712732150597199,breast adenocarcinoma,serous cystadenocarcinoma,breast cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0523,Palbociclib,TOP2A,ENSG00000131747,oncology,B_CREEDS_specific,child_ot_match,4,MONDO_0008433,small cell lung carcinoma,0.5797874590829253,5,0.0,0.0,0.9229583075914011,0.0,0.6149607507976537,cervical cancer,prostate cancer,thymic carcinoma,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0524,Enzalutamide,MAP2K2,ENSG00000126934,oncology,B_CREEDS_specific,child_ot_match,2,MONDO_0004989,breast carcinoma,0.284923196060696,64,0.0,0.4559480982087158,0.0,0.0,0.2545784841817912,stomach cancer,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0525,Lamivudine,SLC34A2,ENSG00000157765,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0005097,squamous cell lung carcinoma,0.36994943453938645,4,0.0,0.607930797611621,0.0,0.0,0.012158615952232422,lung cancer,endometrial cancer,ovarian serous carcinoma,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0526,Sonidegib Phosphate,SLC6A4,ENSG00000108576,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0004958,oral cavity squamous cell carcinoma,0.010511108764966878,859,0.0,0.0,0.0,0.0,0.01823792392834863,lung large cell carcinoma,lung squamous cell carcinoma,Squamous cell carcinoma of mouth,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0527,Fulvestrant,KCND3,ENSG00000171385,oncology,B_target_prior_specific,child_ot_match,3,EFO_0004269,cardiac arrhythmia,0.5522394699107118,7,0.5845514411219048,0.0,0.7599134970145264,0.0,0.10532868535147381,心律失常,心衰复极异常,神经兴奋性异常,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0528,Larotrectinib Sulfate,NTRK2,ENSG00000148053,oncology,B_CREEDS_specific,child_ot_match,2,MONDO_0004989,breast carcinoma,0.30933614718370434,44,0.0,0.4559480982087158,0.0,0.0,0.9087455985013452,oligodendroglioma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0529,Selinexor,CSF1R,ENSG00000182578,oncology,B_CREEDS_specific,child_ot_match,5,MONDO_0007254,breast cancer,0.4105397664872695,19,0.0,0.0,0.6294465684131013,0.0,0.9172034780118541,pancreatic ductal adenocarcinoma,melanoma,breast cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0530,Bosutinib Monohydrate,EPAS1,ENSG00000116016,oncology,B_CREEDS_specific,child_ot_match,5,MONDO_0005097,squamous cell lung carcinoma,0.2776468658318822,67,0.0,0.4559480982087158,0.0,0.0,0.015198269940290528,lung cancer,stomach cancer,prostate cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0531,Atazanavir Sulfate,KLK3,ENSG00000142515,oncology,B_CREEDS_specific,child_ot_match,4,MONDO_0008315,prostate cancer,0.6226998879689877,1,0.8501496892243547,0.0,0.607930797611621,0.0,0.9972739596495275,melanoma,breast cancer,prostate cancer,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0532,Difluprednate,MAP2K2,ENSG00000126934,dermatology,B_CREEDS_specific,child_ot_match,2,MONDO_0005083,psoriasis,0.0036957985468470188,401,0.0,0.0,0.0,0.0,0.030396539880581056,psoriasis,银屑病/特应性皮炎/角化异常待定,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0533,Ulipristal Acetate,PTPN11,ENSG00000179295,cardiovascular,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0018874,acute myeloid leukemia,0.6434226431750978,6,0.0,0.8033119865992363,0.0,0.0,0.947672772880233,atherosclerosis,SHP2依赖RTK/RAS通路肿瘤,AML/JMML,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0534,Abacavir Sulfate,JAK1,ENSG00000162434,oncology,A_CREEDS_and_target_prior,child_ot_match,5,MONDO_0009693,plasma cell myeloma,0.30755155454764055,81,0.0,0.4559480982087158,0.15821399007842438,0.0,0.163133124089015,melanoma,breast cancer,multiple myeloma,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
strict895_0535,Fulvestrant,NR3C1,ENSG00000113580,dermatology,B_CREEDS_specific,child_ot_match,3,MONDO_0005083,psoriasis,0.6089218048712254,18,0.0,0.0,0.9904885361075135,0.0,0.22283191168560917,acne,allergic contact dermatitis,银屑病/特应性皮炎/角化异常待定,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据
